date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate,manufacturing_employment_share,labor_force_participation_rate,inflation_cpi,recession_indicator,treasury_10y_yield,unemployment_yoy_change,fed_rate_change,unemployment_lagged_1mo,fed_rate_lagged_1mo,unemployment_volatility_12mo
1999-07-01,AZ,4.6,4.3,4.99,,67.1,166.7,0.0,5.85,0.5,0.0,4.7,4.99,0.5567083998147215
1999-07-01,CA,5.2,4.3,4.99,,67.1,166.7,0.0,5.85,-0.7000000000000002,0.0,5.3,4.99,0.6302356461649834
1999-07-01,CO,3.1,4.3,4.99,,67.1,166.7,0.0,5.85,-0.6999999999999997,0.0,3.1,4.99,0.687716907931286
1999-07-01,CT,2.5,4.3,4.99,,67.1,166.7,0.0,5.85,-0.7000000000000002,0.0,2.5,4.99,0.725457013742304
1999-07-01,DE,3.3,4.3,4.99,,67.1,166.7,0.0,5.85,-0.30000000000000027,0.0,3.3,4.99,0.7525713496829771
1999-07-01,GA,3.8,4.3,4.99,,67.1,166.7,0.0,5.85,-0.40000000000000036,0.0,3.8,4.99,0.7669301260100807
1999-07-01,HI,5.2,4.3,4.99,,67.1,166.7,0.0,5.85,-0.5999999999999996,0.0,5.2,4.99,0.7525713496829752
1999-07-01,IA,2.8,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000009,0.0,2.8,4.99,0.7379332317665821
1999-07-01,ID,5.1,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000053,0.0,5.1,4.99,0.710260302262286
1999-07-01,IL,4.6,4.3,4.99,,67.1,166.7,0.0,5.85,0.2999999999999998,0.0,4.6,4.99,0.6716668546507111
1999-07-01,IN,2.9,4.3,4.99,,67.1,166.7,0.0,5.85,0.0,0.0,2.9,4.99,0.6126816366423944
1999-07-01,KS,3.5,4.3,4.99,,67.1,166.7,0.0,5.85,-0.2999999999999998,0.0,3.5,4.99,0.5468920451889233
1999-07-01,KY,4.6,4.3,4.99,,67.1,166.7,0.0,5.85,0.09999999999999964,0.0,4.6,4.99,0.4858606858561615
1999-07-01,LA,4.9,4.3,4.99,,67.1,166.7,0.0,5.85,-0.7999999999999998,0.0,4.9,4.99,0.4177863742936901
1999-07-01,MA,3.3,4.3,4.99,,67.1,166.7,0.0,5.85,0.0,0.0,3.3,4.99,0.3464101615137928
1999-07-01,MD,3.4,4.3,4.99,,67.1,166.7,0.0,5.85,-0.7999999999999998,0.0,3.5,4.99,0.28431203515388603
1999-07-01,ME,4.0,4.3,4.99,,67.1,166.7,0.0,5.85,-0.40000000000000036,0.0,4.0,4.99,0.22696949467970828
1999-07-01,MI,3.7,4.3,4.99,,67.1,166.7,0.0,5.85,-0.09999999999999964,0.0,3.7,4.99,0.18153386861562684
1999-07-01,MN,2.9,4.3,4.99,,67.1,166.7,0.0,5.85,0.19999999999999973,0.0,2.8,4.99,0.12880570286644502
1999-07-01,MO,3.4,4.3,4.99,,67.1,166.7,0.0,5.85,-0.8000000000000003,0.0,3.4,4.99,0.0953462589246099
1999-07-01,MS,5.1,4.3,4.99,,67.1,166.7,0.0,5.85,-0.20000000000000018,0.0,5.0,4.99,0.07929614610993636
1999-07-01,MT,5.3,4.3,4.99,,67.1,166.7,0.0,5.85,-0.1999999999999993,0.0,5.4,4.99,0.0953462589246099
1999-07-01,NC,3.3,4.3,4.99,,67.1,166.7,0.0,5.85,-0.20000000000000018,0.0,3.3,4.99,0.10836246694512816
1999-07-01,ND,3.2,4.3,4.99,,67.1,166.7,0.0,5.85,0.30000000000000027,0.0,3.2,4.99,0.1215431087011402
1999-07-01,NH,2.6,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000009,0.0,2.6,4.99,0.12309149097937326
1999-07-01,NJ,4.7,4.3,4.99,,67.1,166.7,0.0,5.85,0.20000000000000018,0.0,4.7,4.99,0.12309149097937326
1999-07-01,NM,5.6,4.3,4.99,,67.1,166.7,0.0,5.85,-0.7000000000000002,0.0,5.6,4.99,0.12880570286644533
1999-07-01,NV,4.1,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000053,0.0,4.1,4.99,0.14034589305348252
1999-07-01,NY,5.3,4.3,4.99,,67.1,166.7,0.0,5.85,-0.20000000000000018,0.0,5.3,4.99,0.1505042031025212
1999-07-01,OH,4.4,4.3,4.99,,67.1,166.7,0.0,5.85,0.10000000000000053,0.0,4.4,4.99,0.1729862492345911
1999-07-01,OK,3.4,4.3,4.99,,67.1,166.7,0.0,5.85,-0.7000000000000002,0.0,3.5,4.99,0.19128750375003223
1999-07-01,OR,5.6,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000053,0.0,5.6,4.99,0.2193309385519285
1999-07-01,PA,4.6,4.3,4.99,,67.1,166.7,0.0,5.85,-0.20000000000000018,0.0,4.5,4.99,0.262274434110318
1999-07-01,RI,4.3,4.3,4.99,,67.1,166.7,0.0,5.85,-0.40000000000000036,0.0,4.1,4.99,0.29063670960445626
1999-07-01,SC,4.2,4.3,4.99,,67.1,166.7,0.0,5.85,0.49999999999999956,0.0,4.1,4.99,0.32706222186260553
1999-07-01,SD,2.8,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000009,0.0,2.8,4.99,0.34859023439442166
1999-07-01,TN,3.9,4.3,4.99,,67.1,166.7,0.0,5.85,-0.3999999999999999,0.0,3.9,4.99,0.35451631581892507
1999-07-01,TX,4.7,4.3,4.99,,67.1,166.7,0.0,5.85,-0.2999999999999998,0.0,4.7,4.99,0.36265017787829146
1999-07-01,UT,3.6,4.3,4.99,,67.1,166.7,0.0,5.85,0.0,0.0,3.6,4.99,0.3605551275464048
1999-07-01,VA,2.7,4.3,4.99,,67.1,166.7,0.0,5.85,-0.09999999999999964,0.0,2.7,4.99,0.3433348043510759
1999-07-01,VT,3.1,4.3,4.99,,67.1,166.7,0.0,5.85,-0.2999999999999998,0.0,3.1,4.99,0.3099364548752038
1999-07-01,WA,4.9,4.3,4.99,,67.1,166.7,0.0,5.85,0.20000000000000018,0.0,4.9,4.99,0.2812310599683324
1999-07-01,WI,3.0,4.3,4.99,,67.1,166.7,0.0,5.85,-0.20000000000000018,0.0,3.0,4.99,0.22896340848319977
1999-07-01,WV,6.5,4.3,4.99,,67.1,166.7,0.0,5.85,-0.10000000000000053,0.0,6.6,4.99,0.17494587907710857
1999-07-01,WY,4.8,4.3,4.99,,67.1,166.7,0.0,5.85,0.10000000000000053,0.0,4.9,4.99,0.1505042031024926
1999-08-01,AK,6.3,4.2,5.07,,67.0,167.1,0.0,,0.0,0.08000000000000007,6.4,4.99,0.16213537179739482
1999-08-01,AL,4.8,4.2,5.07,,67.0,167.1,0.0,,0.2999999999999998,0.0,4.8,5.07,0.20150945537631917
1999-08-01,AR,4.5,4.2,5.07,,67.0,167.1,0.0,,-0.40000000000000036,0.0,4.6,5.07,0.2289634084831944
1999-08-01,AZ,4.5,4.2,5.07,,67.0,167.1,0.0,,0.39999999999999947,0.0,4.6,5.07,0.2562846428910976
1999-08-01,CA,5.2,4.2,5.07,,67.0,167.1,0.0,,-0.7999999999999998,0.0,5.2,5.07,0.27675062617979357
1999-08-01,CO,3.1,4.2,5.07,,67.0,167.1,0.0,,-0.6999999999999997,0.0,3.1,5.07,0.28643577734887243
1999-08-01,CT,2.4,4.2,5.07,,67.0,167.1,0.0,,-0.7000000000000002,0.0,2.5,5.07,0.2741377667369327
1999-08-01,DE,3.3,4.2,5.07,,67.0,167.1,0.0,,-0.30000000000000027,0.0,3.3,5.07,0.24664414311580682
1999-08-01,GA,3.8,4.2,5.07,,67.0,167.1,0.0,,-0.40000000000000036,0.0,3.8,5.07,0.21461734799545662
1999-08-01,HI,5.1,4.2,5.07,,67.0,167.1,0.0,,-0.7000000000000002,0.0,5.2,5.07,0.16583123951775922
1999-08-01,IA,2.7,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000009,0.0,2.8,5.07,0.12060453783108968
1999-08-01,ID,5.0,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000053,0.0,5.1,5.07,0.09962049198954255
1999-08-01,IL,4.6,4.2,5.07,,67.0,167.1,0.0,,0.1999999999999993,0.0,4.6,5.07,0.1128152149635361
1999-08-01,IN,3.0,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000009,0.0,2.9,5.07,0.1164500152881151
1999-08-01,KS,3.5,4.2,5.07,,67.0,167.1,0.0,,-0.2999999999999998,0.0,3.5,5.07,0.1164500152881151
1999-08-01,KY,4.5,4.2,5.07,,67.0,167.1,0.0,,0.09999999999999964,0.0,4.6,5.07,0.12792042981335114
1999-08-01,LA,4.9,4.2,5.07,,67.0,167.1,0.0,,-0.7999999999999998,0.0,4.9,5.07,0.1712255291076007
1999-08-01,MA,3.3,4.2,5.07,,67.0,167.1,0.0,,0.0,0.0,3.3,5.07,0.21933093855189792
1999-08-01,MD,3.3,4.2,5.07,,67.0,167.1,0.0,,-0.8000000000000003,0.0,3.4,5.07,0.26967994498528874
1999-08-01,ME,4.0,4.2,5.07,,67.0,167.1,0.0,,-0.40000000000000036,0.0,4.0,5.07,0.3205109557055237
1999-08-01,MI,3.7,4.2,5.07,,67.0,167.1,0.0,,-1.0,0.0,3.7,5.07,0.35280263174995186
1999-08-01,MN,2.9,4.2,5.07,,67.0,167.1,0.0,,0.2999999999999998,0.0,2.9,5.07,0.37254245232976285
1999-08-01,MO,3.3,4.2,5.07,,67.0,167.1,0.0,,-0.6999999999999997,0.0,3.4,5.07,0.3824759845897168
1999-08-01,MS,5.2,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000053,0.0,5.1,5.07,0.3621275516118014
1999-08-01,MT,5.3,4.2,5.07,,67.0,167.1,0.0,,-0.2999999999999998,0.0,5.3,5.07,0.3104249287084244
1999-08-01,NC,3.4,4.2,5.07,,67.0,167.1,0.0,,-0.20000000000000018,0.0,3.3,5.07,0.24664414311579974
1999-08-01,ND,3.2,4.2,5.07,,67.0,167.1,0.0,,0.20000000000000018,0.0,3.2,5.07,0.4156047072968093
1999-08-01,NH,2.7,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000009,0.0,2.6,5.07,4.184413720202411
1999-08-01,NJ,4.6,4.2,5.07,,67.0,167.1,0.0,,0.2999999999999998,0.0,4.7,5.07,4.995877088038483
1999-08-01,NM,5.6,4.2,5.07,,67.0,167.1,0.0,,-0.7000000000000002,0.0,5.6,5.07,5.291237754032318
1999-08-01,NV,4.1,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000053,0.0,4.1,5.07,5.367939337145375
1999-08-01,NY,5.2,4.2,5.07,,67.0,167.1,0.0,,-0.20000000000000018,0.0,5.3,5.07,5.278278817259209
1999-08-01,OH,4.4,4.2,5.07,,67.0,167.1,0.0,,0.0,0.0,4.4,5.07,5.12252157367124
1999-08-01,OK,3.3,4.2,5.07,,67.0,167.1,0.0,,-0.8999999999999999,0.0,3.4,5.07,4.917778508081211
1999-08-01,OR,5.5,4.2,5.07,,67.0,167.1,0.0,,-0.20000000000000018,0.0,5.6,5.07,4.668852302031178
1999-08-01,PA,4.6,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000053,0.0,4.6,5.07,4.382264531522765
1999-08-01,RI,4.3,4.2,5.07,,67.0,167.1,0.0,,-0.20000000000000018,0.0,4.3,5.07,4.079243468184669
1999-08-01,SC,4.3,4.2,5.07,,67.0,167.1,0.0,,0.5,0.0,4.2,5.07,3.755591790513143
1999-08-01,SD,2.8,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000009,0.0,2.8,5.07,3.5866756787089686
1999-08-01,TN,3.9,4.2,5.07,,67.0,167.1,0.0,,-0.3999999999999999,0.0,3.9,5.07,2.5772900966760126
1999-08-01,TX,4.7,4.2,5.07,,67.0,167.1,0.0,,-0.39999999999999947,0.0,4.7,5.07,1.9528339934722085
1999-08-01,UT,3.5,4.2,5.07,,67.0,167.1,0.0,,0.0,0.0,3.6,5.07,1.5076320988406129
1999-08-01,VA,2.7,4.2,5.07,,67.0,167.1,0.0,,-0.09999999999999964,0.0,2.7,5.07,1.0925019936185982
1999-08-01,VT,3.1,4.2,5.07,,67.0,167.1,0.0,,-0.2999999999999998,0.0,3.1,5.07,0.9146534366036759
1999-08-01,WA,4.9,4.2,5.07,,67.0,167.1,0.0,,0.10000000000000053,0.0,4.9,5.07,0.7898503885949807
1999-08-01,WI,3.0,4.2,5.07,,67.0,167.1,0.0,,-0.2999999999999998,0.0,3.0,5.07,0.7898503885949809
1999-08-01,WV,6.5,4.2,5.07,,67.0,167.1,0.0,,-0.20000000000000018,0.0,6.5,5.07,0.8238858408711032
1999-08-01,WY,4.7,4.2,5.07,,67.0,167.1,0.0,,-0.10000000000000053,0.0,4.8,5.07,0.8290191356493127
1999-09-01,AK,6.3,4.2,5.22,,67.0,167.8,0.0,5.99,-0.10000000000000053,0.14999999999999947,6.3,5.07,0.829019135649313
1999-09-01,AL,4.8,4.2,5.22,,67.0,167.8,0.0,5.99,0.2999999999999998,0.0,4.8,5.22,0.8173775508331921
1999-09-01,AR,4.5,4.2,5.22,,67.0,167.8,0.0,5.99,-0.5999999999999996,0.0,4.5,5.22,0.7866307130972485
1999-09-01,AZ,4.4,4.2,5.22,,67.0,167.8,0.0,5.99,0.2999999999999998,0.0,4.5,5.22,0.7354137157636783
1999-09-01,CA,5.1,4.2,5.22,,67.0,167.8,0.0,5.99,-0.7999999999999998,0.0,5.2,5.22,0.6501165396692516
1999-09-01,CO,3.0,4.2,5.22,,67.0,167.8,0.0,5.99,-0.6999999999999997,0.0,3.1,5.22,0.5532274451440492
1999-09-01,CT,2.4,4.2,5.22,,67.0,167.8,0.0,5.99,-0.7000000000000002,0.0,2.4,5.22,0.4316107954950665
1999-09-01,DE,3.3,4.2,5.22,,67.0,167.8,0.0,5.99,-0.30000000000000027,0.0,3.3,5.22,0.3048844788678988
1999-09-01,GA,3.8,4.2,5.22,,67.0,167.8,0.0,5.99,-0.40000000000000036,0.0,3.8,5.22,0.21087839379533757
1999-09-01,HI,5.0,4.2,5.22,,67.0,167.8,0.0,5.99,-0.8000000000000007,0.0,5.1,5.22,0.1378954368902603
1999-09-01,IA,2.7,4.2,5.22,,67.0,167.8,0.0,5.99,-0.19999999999999973,0.0,2.7,5.22,0.11645001528814884
1999-09-01,ID,4.9,4.2,5.22,,67.0,167.8,0.0,5.99,-0.20000000000000018,0.0,5.0,5.22,0.1029857301089064
1999-09-01,IL,4.6,4.2,5.22,,67.0,167.8,0.0,5.99,0.09999999999999964,0.0,4.6,5.22,0.09045340337334955
1999-09-01,IN,3.0,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,3.0,5.22,0.10298573010890447
1999-09-01,KS,3.5,4.2,5.22,,67.0,167.8,0.0,5.99,-0.3999999999999999,0.0,3.5,5.22,0.10298573010890356
1999-09-01,KY,4.5,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,4.5,5.22,0.12431631210162483
1999-09-01,LA,4.9,4.2,5.22,,67.0,167.8,0.0,5.99,-0.7999999999999998,0.0,4.9,5.22,0.13371158468431538
1999-09-01,MA,3.3,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,3.3,5.22,0.1348399724926591
1999-09-01,MD,3.3,4.2,5.22,,67.0,167.8,0.0,5.99,-0.9000000000000004,0.0,3.3,5.22,0.1311372170551615
1999-09-01,ME,4.0,4.2,5.22,,67.0,167.8,0.0,5.99,-0.5,0.0,4.0,5.22,0.14142135623731963
1999-09-01,MI,3.6,4.2,5.22,,67.0,167.8,0.0,5.99,-0.19999999999999973,0.0,3.7,5.22,0.16422453217987845
1999-09-01,MN,2.9,4.2,5.22,,67.0,167.8,0.0,5.99,0.2999999999999998,0.0,2.9,5.22,0.19227505550564802
1999-09-01,MO,3.2,4.2,5.22,,67.0,167.8,0.0,5.99,-0.7000000000000002,0.0,3.3,5.22,0.21933093855191466
1999-09-01,MS,5.2,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,5.2,5.22,0.24058010698890117
1999-09-01,MT,5.2,4.2,5.22,,67.0,167.8,0.0,5.99,-0.2999999999999998,0.0,5.3,5.22,0.2667140109487446
1999-09-01,NC,3.4,4.2,5.22,,67.0,167.8,0.0,5.99,-0.10000000000000009,0.0,3.4,5.22,0.2767506261798023
1999-09-01,ND,3.1,4.2,5.22,,67.0,167.8,0.0,5.99,0.10000000000000009,0.0,3.2,5.22,0.28709622502611604
1999-09-01,NH,2.7,4.2,5.22,,67.0,167.8,0.0,5.99,-0.09999999999999964,0.0,2.7,5.22,0.2810963384947511
1999-09-01,NJ,4.4,4.2,5.22,,67.0,167.8,0.0,5.99,0.1999999999999993,0.0,4.6,5.22,0.2516611478423673
1999-09-01,NM,5.6,4.2,5.22,,67.0,167.8,0.0,5.99,-0.7000000000000002,0.0,5.6,5.22,0.21532216876959306
1999-09-01,NV,4.1,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,4.1,5.22,0.17298624923457773
1999-09-01,NY,5.2,4.2,5.22,,67.0,167.8,0.0,5.99,-0.2999999999999998,0.0,5.2,5.22,0.14433756729742417
1999-09-01,OH,4.4,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,4.4,5.22,0.12309149097935385
1999-09-01,OK,3.3,4.2,5.22,,67.0,167.8,0.0,5.99,-1.0,0.0,3.3,5.22,0.11381803659592214
1999-09-01,OR,5.4,4.2,5.22,,67.0,167.8,0.0,5.99,-0.2999999999999998,0.0,5.5,5.22,0.1029857301089129
1999-09-01,PA,4.5,4.2,5.22,,67.0,167.8,0.0,5.99,-0.10000000000000053,0.0,4.6,5.22,0.09003366373788131
1999-09-01,RI,4.4,4.2,5.22,,67.0,167.8,0.0,5.99,-0.20000000000000018,0.0,4.3,5.22,0.09003366373788131
1999-09-01,SC,4.3,4.2,5.22,,67.0,167.8,0.0,5.99,0.5,0.0,4.3,5.22,0.1029857301089129
1999-09-01,SD,2.7,4.2,5.22,,67.0,167.8,0.0,5.99,-0.10000000000000009,0.0,2.8,5.22,0.11547005383794746
1999-09-01,TN,3.9,4.2,5.22,,67.0,167.8,0.0,5.99,-0.3999999999999999,0.0,3.9,5.22,0.11645001528815303
1999-09-01,TX,4.7,4.2,5.22,,67.0,167.8,0.0,5.99,-0.39999999999999947,0.0,4.7,5.22,0.11146408580456439
1999-09-01,UT,3.5,4.2,5.22,,67.0,167.8,0.0,5.99,-0.10000000000000009,0.0,3.5,5.22,0.12880570286642484
1999-09-01,VA,2.7,4.2,5.22,,67.0,167.8,0.0,5.99,-0.09999999999999964,0.0,2.7,5.22,0.13026778945580292
1999-09-01,VT,3.0,4.2,5.22,,67.0,167.8,0.0,5.99,-0.2999999999999998,0.0,3.1,5.22,0.1696699112626716
1999-09-01,WA,4.9,4.2,5.22,,67.0,167.8,0.0,5.99,0.0,0.0,4.9,5.22,0.1874873733122285
1999-09-01,WI,3.0,4.2,5.22,,67.0,167.8,0.0,5.99,-0.3999999999999999,0.0,3.0,5.22,0.1887759614897185
1999-09-01,WV,6.4,4.2,5.22,,67.0,167.8,0.0,5.99,-0.20000000000000018,0.0,6.5,5.22,0.200454030096234
1999-09-01,WY,4.6,4.2,5.22,,67.0,167.8,0.0,5.99,-0.20000000000000018,0.0,4.7,5.22,0.18635254955936664
1999-10-01,AK,6.2,4.1,5.2,,67.0,168.1,0.0,6.0,-0.10000000000000053,-0.019999999999999574,6.3,5.22,
1999-10-01,AL,4.8,4.1,5.2,,67.0,168.1,0.0,6.0,0.2999999999999998,0.0,4.8,5.2,0.0
1999-10-01,AR,4.4,4.1,5.2,,67.0,168.1,0.0,6.0,-0.5999999999999996,0.0,4.5,5.2,0.0
1999-10-01,AZ,4.3,4.1,5.2,,67.0,168.1,0.0,6.0,0.20000000000000018,0.0,4.4,5.2,0.04999999999999968
1999-10-01,CA,5.1,4.1,5.2,,67.0,168.1,0.0,6.0,-0.9000000000000004,0.0,5.1,5.2,0.054772255750516224
1999-10-01,CO,3.0,4.1,5.2,,67.0,168.1,0.0,6.0,-0.7000000000000002,0.0,3.0,5.2,0.054772255750516245
1999-10-01,CT,2.4,4.1,5.2,,67.0,168.1,0.0,6.0,-0.6000000000000001,0.0,2.4,5.2,0.053452248382484545
1999-10-01,DE,3.3,4.1,5.2,,67.0,168.1,0.0,6.0,-0.20000000000000018,0.0,3.3,5.2,0.05175491695067624
1999-10-01,GA,3.8,4.1,5.2,,67.0,168.1,0.0,6.0,-0.40000000000000036,0.0,3.8,5.2,0.049999999999999684
1999-10-01,HI,4.9,4.1,5.2,,67.0,168.1,0.0,6.0,-0.9000000000000004,0.0,5.0,5.2,0.07071067811865463
1999-10-01,IA,2.6,4.1,5.2,,67.0,168.1,0.0,6.0,-0.19999999999999973,0.0,2.7,5.2,0.12504544628399566
1999-10-01,ID,4.8,4.1,5.2,,67.0,168.1,0.0,6.0,-0.2999999999999998,0.0,4.9,5.2,0.1912875037500073
1999-10-01,IL,4.5,4.1,5.2,,67.0,168.1,0.0,6.0,0.09999999999999964,0.0,4.6,5.2,0.2527125567985025
1999-10-01,IN,3.1,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,3.0,5.2,0.3260182184907446
1999-10-01,KS,3.5,4.1,5.2,,67.0,168.1,0.0,6.0,-0.2999999999999998,0.0,3.5,5.2,0.38807996676723827
1999-10-01,KY,4.4,4.1,5.2,,67.0,168.1,0.0,6.0,-0.09999999999999964,0.0,4.5,5.2,0.4077841080619487
1999-10-01,LA,4.9,4.1,5.2,,67.0,168.1,0.0,6.0,-0.6999999999999993,0.0,4.9,5.2,0.40330077504452627
1999-10-01,MA,3.3,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,3.3,5.2,0.38098755248894384
1999-10-01,MD,3.3,4.1,5.2,,67.0,168.1,0.0,6.0,-0.7999999999999998,0.0,3.3,5.2,0.3449857265382905
1999-10-01,ME,4.0,4.1,5.2,,67.0,168.1,0.0,6.0,-0.40000000000000036,0.0,4.0,5.2,0.3028901190901165
1999-10-01,MI,3.6,4.1,5.2,,67.0,168.1,0.0,6.0,-0.2999999999999998,0.0,3.6,5.2,0.24908925016036976
1999-10-01,MN,2.8,4.1,5.2,,67.0,168.1,0.0,6.0,0.19999999999999973,0.0,2.9,5.2,0.21532216876958385
1999-10-01,MO,3.1,4.1,5.2,,67.0,168.1,0.0,6.0,-0.6999999999999997,0.0,3.2,5.2,0.20150945537632092
1999-10-01,MS,5.3,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,5.2,5.2,0.20056737702645866
1999-10-01,MT,5.2,4.1,5.2,,67.0,168.1,0.0,6.0,-0.39999999999999947,0.0,5.2,5.2,0.20375267241229603
1999-10-01,NC,3.4,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,3.4,5.2,0.20375267241229603
1999-10-01,ND,3.1,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,3.1,5.2,0.20375267241229603
1999-10-01,NH,2.7,4.1,5.2,,67.0,168.1,0.0,6.0,-0.09999999999999964,0.0,2.7,5.2,0.24664414311581423
1999-10-01,NJ,4.3,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,4.4,5.2,0.3000000000000016
1999-10-01,NM,5.5,4.1,5.2,,67.0,168.1,0.0,6.0,-0.7000000000000002,0.0,5.6,5.2,0.3384456448906612
1999-10-01,NV,4.1,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,4.1,5.2,0.3524803884507977
1999-10-01,NY,5.0,4.1,5.2,,67.0,168.1,0.0,6.0,-0.20000000000000018,0.0,5.2,5.2,0.3396745322787521
1999-10-01,OH,4.3,4.1,5.2,,67.0,168.1,0.0,6.0,-0.09999999999999964,0.0,4.4,5.2,0.29987371079213293
1999-10-01,OK,3.3,4.1,5.2,,67.0,168.1,0.0,6.0,-0.9000000000000004,0.0,3.3,5.2,0.25390883594254554
1999-10-01,OR,5.3,4.1,5.2,,67.0,168.1,0.0,6.0,-0.39999999999999947,0.0,5.4,5.2,0.21672493389016995
1999-10-01,PA,4.5,4.1,5.2,,67.0,168.1,0.0,6.0,-0.20000000000000018,0.0,4.5,5.2,0.20207259421637302
1999-10-01,RI,4.4,4.1,5.2,,67.0,168.1,0.0,6.0,-0.09999999999999964,0.0,4.4,5.2,0.21672493389016995
1999-10-01,SC,4.3,4.1,5.2,,67.0,168.1,0.0,6.0,0.3999999999999999,0.0,4.3,5.2,0.2386832565759452
1999-10-01,SD,2.6,4.1,5.2,,67.0,168.1,0.0,6.0,-0.19999999999999973,0.0,2.7,5.2,0.27413776673693946
1999-10-01,TN,3.9,4.1,5.2,,67.0,168.1,0.0,6.0,-0.3999999999999999,0.0,3.9,5.2,0.2949062511539867
1999-10-01,TX,4.8,4.1,5.2,,67.0,168.1,0.0,6.0,-0.39999999999999947,0.0,4.7,5.2,0.2958039891549827
1999-10-01,UT,3.4,4.1,5.2,,67.0,168.1,0.0,6.0,-0.10000000000000009,0.0,3.5,5.2,0.28391206491810367
1999-10-01,VA,2.7,4.1,5.2,,67.0,168.1,0.0,6.0,-0.09999999999999964,0.0,2.7,5.2,0.4097301403104097
1999-10-01,VT,3.0,4.1,5.2,,67.0,168.1,0.0,6.0,-0.2999999999999998,0.0,3.0,5.2,0.5224505196231933
1999-10-01,WA,4.8,4.1,5.2,,67.0,168.1,0.0,6.0,0.0,0.0,4.9,5.2,0.5817293966348008
1999-10-01,WI,3.0,4.1,5.2,,67.0,168.1,0.0,6.0,-0.5,0.0,3.0,5.2,0.5961365513695548
1999-10-01,WV,6.3,4.1,5.2,,67.0,168.1,0.0,6.0,-0.1999999999999993,0.0,6.4,5.2,0.5936533015357026
1999-10-01,WY,4.5,4.1,5.2,,67.0,168.1,0.0,6.0,-0.3000000000000007,0.0,4.6,5.2,0.5688904671695252
1999-11-01,AK,6.2,4.1,5.42,,67.1,168.4,0.0,6.06,-0.20000000000000018,0.21999999999999975,6.2,5.2,0.5457827295534223
1999-11-01,AL,4.7,4.1,5.42,,67.1,168.4,0.0,6.06,0.2999999999999998,0.0,4.8,5.42,0.5035480176314885
1999-11-01,AR,4.4,4.1,5.42,,67.1,168.4,0.0,6.06,-0.5999999999999996,0.0,4.4,5.42,0.4618802153516956
1999-11-01,AZ,4.2,4.1,5.42,,67.1,168.4,0.0,6.06,0.0,0.0,4.3,5.42,0.40104031385052574
1999-11-01,CA,5.0,4.1,5.42,,67.1,168.4,0.0,6.06,-0.8000000000000007,0.0,5.1,5.42,0.30993645487518956
1999-11-01,CO,2.9,4.1,5.42,,67.1,168.4,0.0,6.06,-0.6000000000000001,0.0,3.0,5.42,0.13789543689022254
1999-11-01,CT,2.4,4.1,5.42,,67.1,168.4,0.0,6.06,-0.5,0.0,2.4,5.42,0.13789543689022254
1999-11-01,DE,3.3,4.1,5.42,,67.1,168.4,0.0,6.06,-0.10000000000000009,0.0,3.3,5.42,0.11547005383789942
1999-11-01,GA,3.7,4.1,5.42,,67.1,168.4,0.0,6.06,-0.2999999999999998,0.0,3.8,5.42,0.08348471099363766
1999-11-01,HI,4.8,4.1,5.42,,67.1,168.4,0.0,6.06,-1.0,0.0,4.9,5.42,0.08348471099363766
1999-11-01,IA,2.5,4.1,5.42,,67.1,168.4,0.0,6.06,-0.2999999999999998,0.0,2.6,5.42,0.11547005383789942
1999-11-01,ID,4.7,4.1,5.42,,67.1,168.4,0.0,6.06,-0.40000000000000036,0.0,4.8,5.42,0.14847711791871573
1999-11-01,IL,4.4,4.1,5.42,,67.1,168.4,0.0,6.06,0.0,0.0,4.5,5.42,0.18989630344111325
1999-11-01,IN,3.1,4.1,5.42,,67.1,168.4,0.0,6.06,0.10000000000000009,0.0,3.1,5.42,0.19286515936519646
