date,state,unemployment_rate,national_unemployment_rate,federal_funds_rate
1997-01-01,VA,4.1,5.3,5.25
1997-01-01,VT,4.2,5.3,5.25
1997-01-01,WA,5.3,5.3,5.25
1997-01-01,WI,3.6,5.3,5.25
1997-01-01,WV,7.5,5.3,5.25
1997-01-01,WY,5.2,5.3,5.25
1997-02-01,AK,7.4,5.2,5.19
1997-02-01,AL,5.1,5.2,5.19
1997-02-01,AR,5.2,5.2,5.19
1997-02-01,AZ,5.2,5.2,5.19
1997-02-01,CA,6.8,5.2,5.19
1997-02-01,CO,3.6,5.2,5.19
1997-02-01,CT,5.2,5.2,5.19
1997-02-01,DE,4.9,5.2,5.19
1997-02-01,GA,4.8,5.2,5.19
1997-02-01,HI,6.1,5.2,5.19
1997-02-01,IA,3.4,5.2,5.19
1997-02-01,ID,5.4,5.2,5.19
1997-02-01,IL,5.0,5.2,5.19
1997-02-01,IN,3.4,5.2,5.19
1997-02-01,KS,4.1,5.2,5.19
1997-02-01,KY,5.7,5.2,5.19
1997-02-01,LA,6.1,5.2,5.19
1997-02-01,MA,4.3,5.2,5.19
1997-02-01,MD,5.0,5.2,5.19
1997-02-01,ME,5.4,5.2,5.19
1997-02-01,MI,4.6,5.2,5.19
1997-02-01,MN,3.5,5.2,5.19
1997-02-01,MO,4.6,5.2,5.19
1997-02-01,MS,5.8,5.2,5.19
1997-02-01,MT,5.5,5.2,5.19
1997-02-01,NC,4.0,5.2,5.19
1997-02-01,ND,3.1,5.2,5.19
1997-02-01,NH,3.6,5.2,5.19
1997-02-01,NJ,5.7,5.2,5.19
1997-02-01,NM,7.0,5.2,5.19
1997-02-01,NV,4.7,5.2,5.19
1997-02-01,NY,6.5,5.2,5.19
1997-02-01,OH,5.0,5.2,5.19
1997-02-01,OK,4.0,5.2,5.19
1997-02-01,OR,5.9,5.2,5.19
1997-02-01,PA,5.3,5.2,5.19
1997-02-01,RI,5.5,5.2,5.19
1997-02-01,SC,5.4,5.2,5.19
1997-02-01,SD,3.1,5.2,5.19
1997-02-01,TN,5.5,5.2,5.19
1997-02-01,TX,5.7,5.2,5.19
1997-02-01,UT,3.3,5.2,5.19
1997-02-01,VA,4.1,5.2,5.19
1997-02-01,VT,4.2,5.2,5.19
1997-02-01,WA,5.2,5.2,5.19
1997-02-01,WI,3.6,5.2,5.19
1997-02-01,WV,7.4,5.2,5.19
1997-02-01,WY,5.1,5.2,5.19
1997-03-01,AK,7.3,5.2,5.39
1997-03-01,AL,5.1,5.2,5.39
1997-03-01,AR,5.1,5.2,5.39
1997-03-01,AZ,5.0,5.2,5.39
1997-03-01,CA,6.7,5.2,5.39
1997-03-01,CO,3.5,5.2,5.39
1997-03-01,CT,5.1,5.2,5.39
1997-03-01,DE,4.8,5.2,5.39
1997-03-01,GA,4.7,5.2,5.39
1997-03-01,HI,6.1,5.2,5.39
1997-03-01,IA,3.4,5.2,5.39
1997-03-01,ID,5.3,5.2,5.39
1997-03-01,IL,4.9,5.2,5.39
1997-03-01,IN,3.3,5.2,5.39
1997-03-01,KS,4.0,5.2,5.39
1997-03-01,KY,5.6,5.2,5.39
1997-03-01,LA,6.1,5.2,5.39
1997-03-01,MA,4.3,5.2,5.39
1997-03-01,MD,4.9,5.2,5.39
1997-03-01,ME,5.4,5.2,5.39
1997-03-01,MI,4.5,5.2,5.39
1997-03-01,MN,3.4,5.2,5.39
1997-03-01,MO,4.5,5.2,5.39
1997-03-01,MS,5.8,5.2,5.39
1997-03-01,MT,5.5,5.2,5.39
1997-03-01,NC,3.9,5.2,5.39
1997-03-01,ND,3.1,5.2,5.39
1997-03-01,NH,3.5,5.2,5.39
1997-03-01,NJ,5.6,5.2,5.39
1997-03-01,NM,6.9,5.2,5.39
1997-03-01,NV,4.6,5.2,5.39
1997-03-01,NY,6.6,5.2,5.39
1997-03-01,OH,4.9,5.2,5.39
1997-03-01,OK,4.0,5.2,5.39
1997-03-01,OR,5.8,5.2,5.39
1997-03-01,PA,5.3,5.2,5.39
1997-03-01,RI,5.6,5.2,5.39
1997-03-01,SC,5.2,5.2,5.39
1997-03-01,SD,3.0,5.2,5.39
1997-03-01,TN,5.4,5.2,5.39
1997-03-01,TX,5.7,5.2,5.39
1997-03-01,UT,3.2,5.2,5.39
1997-03-01,VA,4.0,5.2,5.39
1997-03-01,VT,4.1,5.2,5.39
1997-03-01,WA,5.1,5.2,5.39
1997-03-01,WI,3.6,5.2,5.39
1997-03-01,WV,7.2,5.2,5.39
1997-03-01,WY,5.1,5.2,5.39
1997-04-01,AK,7.2,5.1,5.51
1997-04-01,AL,5.1,5.1,5.51
1997-04-01,AR,5.1,5.1,5.51
1997-04-01,AZ,4.8,5.1,5.51
1997-04-01,CA,6.6,5.1,5.51
1997-04-01,CO,3.4,5.1,5.51
1997-04-01,CT,5.0,5.1,5.51
1997-04-01,DE,4.5,5.1,5.51
1997-04-01,GA,4.6,5.1,5.51
1997-04-01,HI,6.1,5.1,5.51
1997-04-01,IA,3.2,5.1,5.51
1997-04-01,ID,5.3,5.1,5.51
1997-04-01,IL,4.8,5.1,5.51
1997-04-01,IN,3.3,5.1,5.51
1997-04-01,KS,3.9,5.1,5.51
1997-04-01,KY,5.5,5.1,5.51
1997-04-01,LA,6.0,5.1,5.51
1997-04-01,MA,4.2,5.1,5.51
1997-04-01,MD,4.9,5.1,5.51
1997-04-01,ME,5.4,5.1,5.51
1997-04-01,MI,4.3,5.1,5.51
1997-04-01,MN,3.3,5.1,5.51
1997-04-01,MO,4.3,5.1,5.51
1997-04-01,MS,5.7,5.1,5.51
1997-04-01,MT,5.5,5.1,5.51
1997-04-01,NC,3.9,5.1,5.51
1997-04-01,ND,3.1,5.1,5.51
1997-04-01,NH,3.5,5.1,5.51
1997-04-01,NJ,5.4,5.1,5.51
1997-04-01,NM,6.7,5.1,5.51
1997-04-01,NV,4.5,5.1,5.51
1997-04-01,NY,6.6,5.1,5.51
1997-04-01,OH,4.7,5.1,5.51
1997-04-01,OK,4.0,5.1,5.51
1997-04-01,OR,5.7,5.1,5.51
1997-04-01,PA,5.2,5.1,5.51
1997-04-01,RI,5.6,5.1,5.51
1997-04-01,SC,5.0,5.1,5.51
1997-04-01,SD,2.9,5.1,5.51
1997-04-01,TN,5.4,5.1,5.51
1997-04-01,TX,5.6,5.1,5.51
1997-04-01,UT,3.1,5.1,5.51
1997-04-01,VA,3.9,5.1,5.51
1997-04-01,VT,4.1,5.1,5.51
1997-04-01,WA,5.0,5.1,5.51
1997-04-01,WI,3.6,5.1,5.51
1997-04-01,WV,7.1,5.1,5.51
1997-04-01,WY,5.0,5.1,5.51
1997-05-01,AK,7.1,4.9,5.5
1997-05-01,AL,5.1,4.9,5.5
1997-05-01,AR,5.1,4.9,5.5
1997-05-01,AZ,4.6,4.9,5.5
1997-05-01,CA,6.5,4.9,5.5
1997-05-01,CO,3.3,4.9,5.5
1997-05-01,CT,4.9,4.9,5.5
1997-05-01,DE,4.3,4.9,5.5
1997-05-01,GA,4.5,4.9,5.5
1997-05-01,HI,6.0,4.9,5.5
1997-05-01,IA,3.2,4.9,5.5
1997-05-01,ID,5.2,4.9,5.5
1997-05-01,IL,4.7,4.9,5.5
1997-05-01,IN,3.4,4.9,5.5
1997-05-01,KS,3.8,4.9,5.5
1997-05-01,KY,5.4,4.9,5.5
1997-05-01,LA,6.0,4.9,5.5
1997-05-01,MA,4.2,4.9,5.5
1997-05-01,MD,4.8,4.9,5.5
1997-05-01,ME,5.3,4.9,5.5
1997-05-01,MI,4.2,4.9,5.5
1997-05-01,MN,3.3,4.9,5.5
1997-05-01,MO,4.2,4.9,5.5
1997-05-01,MS,5.7,4.9,5.5
1997-05-01,MT,5.5,4.9,5.5
1997-05-01,NC,3.9,4.9,5.5
1997-05-01,ND,3.1,4.9,5.5
1997-05-01,NH,3.5,4.9,5.5
1997-05-01,NJ,5.4,4.9,5.5
1997-05-01,NM,6.6,4.9,5.5
1997-05-01,NV,4.4,4.9,5.5
1997-05-01,NY,6.6,4.9,5.5
1997-05-01,OH,4.6,4.9,5.5
1997-05-01,OK,4.0,4.9,5.5
1997-05-01,OR,5.6,4.9,5.5
1997-05-01,PA,5.2,4.9,5.5
1997-05-01,RI,5.5,4.9,5.5
1997-05-01,SC,4.8,4.9,5.5
1997-05-01,SD,2.9,4.9,5.5
1997-05-01,TN,5.4,4.9,5.5
1997-05-01,TX,5.5,4.9,5.5
1997-05-01,UT,3.1,4.9,5.5
1997-05-01,VA,3.8,4.9,5.5
1997-05-01,VT,4.0,4.9,5.5
1997-05-01,WA,4.9,4.9,5.5
1997-05-01,WI,3.6,4.9,5.5
1997-05-01,WV,7.0,4.9,5.5
1997-05-01,WY,4.9,4.9,5.5
1997-06-01,AK,7.0,5.0,5.56
1997-06-01,AL,5.0,5.0,5.56
1997-06-01,AR,5.1,5.0,5.56
1997-06-01,AZ,4.5,5.0,5.56
1997-06-01,CA,6.4,5.0,5.56
1997-06-01,CO,3.2,5.0,5.56
1997-06-01,CT,4.8,5.0,5.56
1997-06-01,DE,4.1,5.0,5.56
1997-06-01,GA,4.5,5.0,5.56
1997-06-01,HI,6.0,5.0,5.56
1997-06-01,IA,3.1,5.0,5.56
1997-06-01,ID,5.2,5.0,5.56
1997-06-01,IL,4.6,5.0,5.56
1997-06-01,IN,3.4,5.0,5.56
1997-06-01,KS,3.7,5.0,5.56
1997-06-01,KY,5.3,5.0,5.56
1997-06-01,LA,6.0,5.0,5.56
1997-06-01,MA,4.1,5.0,5.56
1997-06-01,MD,4.8,5.0,5.56
1997-06-01,ME,5.2,5.0,5.56
1997-06-01,MI,4.2,5.0,5.56
1997-06-01,MN,3.3,5.0,5.56
1997-06-01,MO,4.2,5.0,5.56
1997-06-01,MS,5.7,5.0,5.56
1997-06-01,MT,5.5,5.0,5.56
1997-06-01,NC,3.8,5.0,5.56
1997-06-01,ND,3.0,5.0,5.56
1997-06-01,NH,3.4,5.0,5.56
1997-06-01,NJ,5.3,5.0,5.56
1997-06-01,NM,6.4,5.0,5.56
1997-06-01,NV,4.4,5.0,5.56
1997-06-01,NY,6.5,5.0,5.56
1997-06-01,OH,4.5,5.0,5.56
1997-06-01,OK,4.0,5.0,5.56
1997-06-01,OR,5.5,5.0,5.56
1997-06-01,PA,5.2,5.0,5.56
1997-06-01,RI,5.5,5.0,5.56
1997-06-01,SC,4.6,5.0,5.56
1997-06-01,SD,2.9,5.0,5.56
1997-06-01,TN,5.4,5.0,5.56
1997-06-01,TX,5.5,5.0,5.56
1997-06-01,UT,3.1,5.0,5.56
1997-06-01,VA,3.7,5.0,5.56
1997-06-01,VT,3.9,5.0,5.56
1997-06-01,WA,4.9,5.0,5.56
1997-06-01,WI,3.5,5.0,5.56
1997-06-01,WV,6.9,5.0,5.56
1997-06-01,WY,4.8,5.0,5.56
1997-07-01,AK,7.0,4.9,5.52
1997-07-01,AL,5.0,4.9,5.52
1997-07-01,AR,5.1,4.9,5.52
1997-07-01,AZ,4.4,4.9,5.52
1997-07-01,CA,6.3,4.9,5.52
1997-07-01,CO,3.2,4.9,5.52
1997-07-01,CT,4.7,4.9,5.52
1997-07-01,DE,3.9,4.9,5.52
1997-07-01,GA,4.4,4.9,5.52
1997-07-01,HI,6.0,4.9,5.52
1997-07-01,IA,3.1,4.9,5.52
1997-07-01,ID,5.2,4.9,5.52
1997-07-01,IL,4.6,4.9,5.52
1997-07-01,IN,3.4,4.9,5.52
1997-07-01,KS,3.7,4.9,5.52
1997-07-01,KY,5.2,4.9,5.52
1997-07-01,LA,5.9,4.9,5.52
1997-07-01,MA,4.1,4.9,5.52
1997-07-01,MD,4.8,4.9,5.52
1997-07-01,ME,5.1,4.9,5.52
1997-07-01,MI,4.2,4.9,5.52
1997-07-01,MN,3.2,4.9,5.52
1997-07-01,MO,4.2,4.9,5.52
1997-07-01,MS,5.7,4.9,5.52
1997-07-01,MT,5.5,4.9,5.52
1997-07-01,NC,3.8,4.9,5.52
1997-07-01,ND,3.0,4.9,5.52
1997-07-01,NH,3.4,4.9,5.52
1997-07-01,NJ,5.3,4.9,5.52
1997-07-01,NM,6.2,4.9,5.52
1997-07-01,NV,4.3,4.9,5.52
1997-07-01,NY,6.5,4.9,5.52
1997-07-01,OH,4.4,4.9,5.52
1997-07-01,OK,4.0,4.9,5.52
1997-07-01,OR,5.4,4.9,5.52
1997-07-01,PA,5.2,4.9,5.52
1997-07-01,RI,5.4,4.9,5.52
1997-07-01,SC,4.4,4.9,5.52
1997-07-01,SD,2.9,4.9,5.52
1997-07-01,TN,5.3,4.9,5.52
1997-07-01,TX,5.4,4.9,5.52
1997-07-01,UT,3.1,4.9,5.52
1997-07-01,VA,3.6,4.9,5.52
1997-07-01,VT,3.9,4.9,5.52
1997-07-01,WA,4.8,4.9,5.52
1997-07-01,WI,3.5,4.9,5.52
1997-07-01,WV,6.9,4.9,5.52
1997-07-01,WY,4.7,4.9,5.52
1997-08-01,AK,6.9,4.8,5.54
1997-08-01,AL,4.9,4.8,5.54
1997-08-01,AR,5.1,4.8,5.54
1997-08-01,AZ,4.4,4.8,5.54
1997-08-01,CA,6.2,4.8,5.54
1997-08-01,CO,3.2,4.8,5.54
1997-08-01,CT,4.5,4.8,5.54
1997-08-01,DE,3.7,4.8,5.54
1997-08-01,GA,4.3,4.8,5.54
1997-08-01,HI,5.9,4.8,5.54
1997-08-01,IA,3.0,4.8,5.54
1997-08-01,ID,5.2,4.8,5.54
1997-08-01,IL,4.6,4.8,5.54
1997-08-01,IN,3.4,4.8,5.54
1997-08-01,KS,3.7,4.8,5.54
1997-08-01,KY,5.1,4.8,5.54
1997-08-01,LA,5.8,4.8,5.54
1997-08-01,MA,4.0,4.8,5.54
1997-08-01,MD,4.8,4.8,5.54
1997-08-01,ME,5.0,4.8,5.54
1997-08-01,MI,4.2,4.8,5.54
1997-08-01,MN,3.2,4.8,5.54
1997-08-01,MO,4.3,4.8,5.54
1997-08-01,MS,5.8,4.8,5.54
1997-08-01,MT,5.4,4.8,5.54
1997-08-01,NC,3.8,4.8,5.54
1997-08-01,ND,2.9,4.8,5.54
1997-08-01,NH,3.3,4.8,5.54
1997-08-01,NJ,5.2,4.8,5.54
1997-08-01,NM,6.1,4.8,5.54
1997-08-01,NV,4.3,4.8,5.54
1997-08-01,NY,6.4,4.8,5.54
1997-08-01,OH,4.4,4.8,5.54
1997-08-01,OK,4.0,4.8,5.54
1997-08-01,OR,5.4,4.8,5.54
1997-08-01,PA,5.1,4.8,5.54
1997-08-01,RI,5.3,4.8,5.54
1997-08-01,SC,4.1,4.8,5.54
1997-08-01,SD,2.9,4.8,5.54
1997-08-01,TN,5.2,4.8,5.54
1997-08-01,TX,5.3,4.8,5.54
1997-08-01,UT,3.1,4.8,5.54
1997-08-01,VA,3.4,4.8,5.54
1997-08-01,VT,3.8,4.8,5.54
1997-08-01,WA,4.8,4.8,5.54
1997-08-01,WI,3.5,4.8,5.54
1997-08-01,WV,6.8,4.8,5.54
1997-08-01,WY,4.5,4.8,5.54
1997-09-01,AK,6.8,4.9,5.54
1997-09-01,AL,4.9,4.9,5.54
1997-09-01,AR,5.1,4.9,5.54
1997-09-01,AZ,4.3,4.9,5.54
1997-09-01,CA,6.2,4.9,5.54
1997-09-01,CO,3.2,4.9,5.54
1997-09-01,CT,4.4,4.9,5.54
1997-09-01,DE,3.5,4.9,5.54
1997-09-01,GA,4.3,4.9,5.54
1997-09-01,HI,5.8,4.9,5.54
1997-09-01,IA,3.0,4.9,5.54
1997-09-01,ID,5.2,4.9,5.54
1997-09-01,IL,4.7,4.9,5.54
1997-09-01,IN,3.4,4.9,5.54
1997-09-01,KS,3.6,4.9,5.54
1997-09-01,KY,5.0,4.9,5.54
1997-09-01,LA,5.7,4.9,5.54
1997-09-01,MA,3.9,4.9,5.54
1997-09-01,MD,4.8,4.9,5.54
1997-09-01,ME,5.0,4.9,5.54
1997-09-01,MI,4.2,4.9,5.54
1997-09-01,MN,3.1,4.9,5.54
1997-09-01,MO,4.3,4.9,5.54
1997-09-01,MS,5.7,4.9,5.54
1997-09-01,MT,5.4,4.9,5.54
1997-09-01,NC,3.7,4.9,5.54
1997-09-01,ND,2.8,4.9,5.54
1997-09-01,NH,3.2,4.9,5.54
1997-09-01,NJ,5.1,4.9,5.54
1997-09-01,NM,6.0,4.9,5.54
1997-09-01,NV,4.3,4.9,5.54
1997-09-01,NY,6.3,4.9,5.54
1997-09-01,OH,4.4,4.9,5.54
1997-09-01,OK,3.9,4.9,5.54
1997-09-01,OR,5.4,4.9,5.54
1997-09-01,PA,5.0,4.9,5.54
1997-09-01,RI,5.2,4.9,5.54
1997-09-01,SC,3.9,4.9,5.54
1997-09-01,SD,2.9,4.9,5.54
1997-09-01,TN,5.1,4.9,5.54
1997-09-01,TX,5.2,4.9,5.54
1997-09-01,UT,3.1,4.9,5.54
1997-09-01,VA,3.3,4.9,5.54
1997-09-01,VT,3.7,4.9,5.54
1997-09-01,WA,4.7,4.9,5.54
1997-09-01,WI,3.4,4.9,5.54
1997-09-01,WV,6.8,4.9,5.54
1997-09-01,WY,4.5,4.9,5.54
1997-10-01,AK,6.7,4.7,5.5
1997-10-01,AL,4.8,4.7,5.5
1997-10-01,AR,5.1,4.7,5.5
1997-10-01,AZ,4.3,4.7,5.5
1997-10-01,CA,6.1,4.7,5.5
1997-10-01,CO,3.2,4.7,5.5
1997-10-01,CT,4.2,4.7,5.5
1997-10-01,DE,3.4,4.7,5.5
1997-10-01,GA,4.3,4.7,5.5
1997-10-01,HI,5.8,4.7,5.5
1997-10-01,IA,3.0,4.7,5.5
1997-10-01,ID,5.2,4.7,5.5
1997-10-01,IL,4.8,4.7,5.5
1997-10-01,IN,3.4,4.7,5.5
1997-10-01,KS,3.6,4.7,5.5
1997-10-01,KY,4.8,4.7,5.5
1997-10-01,LA,5.6,4.7,5.5
1997-10-01,MA,3.8,4.7,5.5
1997-10-01,MD,4.8,4.7,5.5
1997-10-01,ME,5.0,4.7,5.5
1997-10-01,MI,4.2,4.7,5.5
1997-10-01,MN,3.0,4.7,5.5
1997-10-01,MO,4.3,4.7,5.5
1997-10-01,MS,5.7,4.7,5.5
1997-10-01,MT,5.4,4.7,5.5
1997-10-01,NC,3.7,4.7,5.5
1997-10-01,ND,2.7,4.7,5.5
1997-10-01,NH,3.2,4.7,5.5
1997-10-01,NJ,5.1,4.7,5.5
1997-10-01,NM,6.0,4.7,5.5
1997-10-01,NV,4.3,4.7,5.5
1997-10-01,NY,6.2,4.7,5.5
1997-10-01,OH,4.5,4.7,5.5
1997-10-01,OK,3.9,4.7,5.5
1997-10-01,OR,5.4,4.7,5.5
1997-10-01,PA,5.0,4.7,5.5
1997-10-01,RI,5.1,4.7,5.5
1997-10-01,SC,3.8,4.7,5.5
1997-10-01,SD,2.9,4.7,5.5
1997-10-01,TN,5.0,4.7,5.5
1997-10-01,TX,5.1,4.7,5.5
1997-10-01,UT,3.1,4.7,5.5
1997-10-01,VA,3.2,4.7,5.5
1997-10-01,VT,3.7,4.7,5.5
1997-10-01,WA,4.7,4.7,5.5
1997-10-01,WI,3.4,4.7,5.5
1997-10-01,WV,6.8,4.7,5.5
1997-10-01,WY,4.5,4.7,5.5
1997-11-01,AK,6.5,4.6,5.52
1997-11-01,AL,4.7,4.6,5.52
1997-11-01,AR,5.0,4.6,5.52
1997-11-01,AZ,4.3,4.6,5.52
1997-11-01,CA,6.1,4.6,5.52
1997-11-01,CO,3.3,4.6,5.52
1997-11-01,CT,4.1,4.6,5.52
1997-11-01,DE,3.2,4.6,5.52
1997-11-01,GA,4.2,4.6,5.52
1997-11-01,HI,5.7,4.6,5.52
1997-11-01,IA,2.9,4.6,5.52
1997-11-01,ID,5.2,4.6,5.52
1997-11-01,IL,4.8,4.6,5.52
1997-11-01,IN,3.4,4.6,5.52
1997-11-01,KS,3.6,4.6,5.52
1997-11-01,KY,4.7,4.6,5.52
1997-11-01,LA,5.5,4.6,5.52
1997-11-01,MA,3.8,4.6,5.52
1997-11-01,MD,4.8,4.6,5.52
1997-11-01,ME,5.0,4.6,5.52
1997-11-01,MI,4.2,4.6,5.52
1997-11-01,MN,3.0,4.6,5.52
1997-11-01,MO,4.4,4.6,5.52
1997-11-01,MS,5.6,4.6,5.52
1997-11-01,MT,5.5,4.6,5.52
1997-11-01,NC,3.7,4.6,5.52
1997-11-01,ND,2.7,4.6,5.52
1997-11-01,NH,3.1,4.6,5.52
1997-11-01,NJ,5.0,4.6,5.52
1997-11-01,NM,6.0,4.6,5.52
1997-11-01,NV,4.3,4.6,5.52
1997-11-01,NY,6.2,4.6,5.52
1997-11-01,OH,4.5,4.6,5.52
1997-11-01,OK,3.8,4.6,5.52
1997-11-01,OR,5.3,4.6,5.52
1997-11-01,PA,4.9,4.6,5.52
1997-11-01,RI,5.0,4.6,5.52
1997-11-01,SC,3.6,4.6,5.52
1997-11-01,SD,2.9,4.6,5.52
1997-11-01,TN,4.8,4.6,5.52
1997-11-01,TX,5.0,4.6,5.52
1997-11-01,UT,3.2,4.6,5.52
1997-11-01,VA,3.1,4.6,5.52
1997-11-01,VT,3.7,4.6,5.52
1997-11-01,WA,4.7,4.6,5.52
1997-11-01,WI,3.3,4.6,5.52
1997-11-01,WV,6.8,4.6,5.52
1997-11-01,WY,4.5,4.6,5.52
1997-12-01,AK,6.4,4.7,5.5
1997-12-01,AL,4.6,4.7,5.5
1997-12-01,AR,5.1,4.7,5.5
1997-12-01,AZ,4.3,4.7,5.5
1997-12-01,CA,6.0,4.7,5.5
1997-12-01,CO,3.4,4.7,5.5
1997-12-01,CT,4.0,4.7,5.5
1997-12-01,DE,3.3,4.7,5.5
1997-12-01,GA,4.2,4.7,5.5
1997-12-01,HI,5.7,4.7,5.5
1997-12-01,IA,2.9,4.7,5.5
1997-12-01,ID,5.2,4.7,5.5
1997-12-01,IL,4.8,4.7,5.5
1997-12-01,IN,3.3,4.7,5.5
1997-12-01,KS,3.6,4.7,5.5
1997-12-01,KY,4.6,4.7,5.5
1997-12-01,LA,5.4,4.7,5.5
1997-12-01,MA,3.7,4.7,5.5
1997-12-01,MD,4.8,4.7,5.5
1997-12-01,ME,5.0,4.7,5.5
1997-12-01,MI,4.1,4.7,5.5
1997-12-01,MN,2.9,4.7,5.5
1997-12-01,MO,4.4,4.7,5.5
1997-12-01,MS,5.5,4.7,5.5
1997-12-01,MT,5.5,4.7,5.5
1997-12-01,NC,3.7,4.7,5.5
1997-12-01,ND,2.7,4.7,5.5
1997-12-01,NH,3.0,4.7,5.5
1997-12-01,NJ,5.0,4.7,5.5
1997-12-01,NM,6.1,4.7,5.5
1997-12-01,NV,4.3,4.7,5.5
1997-12-01,NY,6.1,4.7,5.5
1997-12-01,OH,4.4,4.7,5.5
1997-12-01,OK,3.8,4.7,5.5
1997-12-01,OR,5.3,4.7,5.5
1997-12-01,PA,4.8,4.7,5.5
1997-12-01,RI,5.0,4.7,5.5
1997-12-01,SC,3.5,4.7,5.5
1997-12-01,SD,2.9,4.7,5.5
1997-12-01,TN,4.7,4.7,5.5
1997-12-01,TX,5.0,4.7,5.5
1997-12-01,UT,3.3,4.7,5.5
1997-12-01,VA,3.0,4.7,5.5
1997-12-01,VT,3.6,4.7,5.5
1997-12-01,WA,4.7,4.7,5.5
1997-12-01,WI,3.3,4.7,5.5
1997-12-01,WV,6.7,4.7,5.5
1997-12-01,WY,4.6,4.7,5.5
1998-01-01,AK,6.3,4.6,5.56
1998-01-01,AL,4.5,4.6,5.56
1998-01-01,AR,5.1,4.6,5.56
1998-01-01,AZ,4.3,4.6,5.56
1998-01-01,CA,6.0,4.6,5.56
1998-01-01,CO,3.5,4.6,5.56
1998-01-01,CT,3.8,4.6,5.56
1998-01-01,DE,3.4,4.6,5.56
1998-01-01,GA,4.2,4.6,5.56
1998-01-01,HI,5.7,4.6,5.56
1998-01-01,IA,2.8,4.6,5.56
1998-01-01,ID,5.3,4.6,5.56
1998-01-01,IL,4.8,4.6,5.56
1998-01-01,IN,3.2,4.6,5.56
1998-01-01,KS,3.6,4.6,5.56
1998-01-01,KY,4.5,4.6,5.56
1998-01-01,LA,5.4,4.6,5.56
1998-01-01,MA,3.6,4.6,5.56
1998-01-01,MD,4.7,4.6,5.56
1998-01-01,ME,4.9,4.6,5.56
1998-01-01,MI,4.0,4.6,5.56
1998-01-01,MN,2.8,4.6,5.56
1998-01-01,MO,4.4,4.6,5.56
1998-01-01,MS,5.4,4.6,5.56
1998-01-01,MT,5.6,4.6,5.56
1998-01-01,NC,3.8,4.6,5.56
1998-01-01,ND,2.7,4.6,5.56
1998-01-01,NH,3.0,4.6,5.56
1998-01-01,NJ,5.0,4.6,5.56
1998-01-01,NM,6.2,4.6,5.56
1998-01-01,NV,4.3,4.6,5.56
1998-01-01,NY,6.0,4.6,5.56
1998-01-01,OH,4.4,4.6,5.56
1998-01-01,OK,3.8,4.6,5.56
1998-01-01,OR,5.3,4.6,5.56
1998-01-01,PA,4.8,4.6,5.56
1998-01-01,RI,5.0,4.6,5.56
1998-01-01,SC,3.4,4.6,5.56
1998-01-01,SD,2.9,4.6,5.56
1998-01-01,TN,4.6,4.6,5.56
1998-01-01,TX,4.9,4.6,5.56
1998-01-01,UT,3.4,4.6,5.56
1998-01-01,VA,3.0,4.6,5.56
1998-01-01,VT,3.6,4.6,5.56
1998-01-01,WA,4.7,4.6,5.56
1998-01-01,WI,3.2,4.6,5.56
1998-01-01,WV,6.7,4.6,5.56
1998-01-01,WY,4.6,4.6,5.56
1998-02-01,AK,6.2,4.6,5.51
1998-02-01,AL,4.4,4.6,5.51
1998-02-01,AR,5.1,4.6,5.51
1998-02-01,AZ,4.3,4.6,5.51
1998-02-01,CA,6.0,4.6,5.51
1998-02-01,CO,3.6,4.6,5.51
1998-02-01,CT,3.7,4.6,5.51
1998-02-01,DE,3.5,4.6,5.51
1998-02-01,GA,4.2,4.6,5.51
1998-02-01,HI,5.7,4.6,5.51
1998-02-01,IA,2.8,4.6,5.51
1998-02-01,ID,5.3,4.6,5.51
1998-02-01,IL,4.7,4.6,5.51
1998-02-01,IN,3.1,4.6,5.51
1998-02-01,KS,3.6,4.6,5.51
1998-02-01,KY,4.5,4.6,5.51
1998-02-01,LA,5.4,4.6,5.51
1998-02-01,MA,3.5,4.6,5.51
1998-02-01,MD,4.6,4.6,5.51
1998-02-01,ME,4.8,4.6,5.51
1998-02-01,MI,4.0,4.6,5.51
1998-02-01,MN,2.8,4.6,5.51
1998-02-01,MO,4.4,4.6,5.51
1998-02-01,MS,5.3,4.6,5.51
1998-02-01,MT,5.6,4.6,5.51
1998-02-01,NC,3.7,4.6,5.51
1998-02-01,ND,2.7,4.6,5.51
1998-02-01,NH,2.9,4.6,5.51
1998-02-01,NJ,4.9,4.6,5.51
1998-02-01,NM,6.3,4.6,5.51
1998-02-01,NV,4.3,4.6,5.51
1998-02-01,NY,5.9,4.6,5.51
1998-02-01,OH,4.3,4.6,5.51
1998-02-01,OK,3.8,4.6,5.51
1998-02-01,OR,5.3,4.6,5.51
1998-02-01,PA,4.8,4.6,5.51
1998-02-01,RI,4.9,4.6,5.51
1998-02-01,SC,3.3,4.6,5.51
1998-02-01,SD,2.9,4.6,5.51
1998-02-01,TN,4.5,4.6,5.51
1998-02-01,TX,4.9,4.6,5.51
1998-02-01,UT,3.4,4.6,5.51
1998-02-01,VA,2.9,4.6,5.51
1998-02-01,VT,3.6,4.6,5.51
1998-02-01,WA,4.7,4.6,5.51
1998-02-01,WI,3.1,4.6,5.51
1998-02-01,WV,6.7,4.6,5.51
1998-02-01,WY,4.7,4.6,5.51
1998-03-01,AK,6.2,4.7,5.49
1998-03-01,AL,4.4,4.7,5.49
1998-03-01,AR,5.1,4.7,5.49
