date,state,unemployment_rate
2008-01-01,ID,3.1
2008-01-01,IL,5.6
2008-01-01,IN,4.8
2008-01-01,KS,4.2
2008-01-01,KY,5.4
2008-01-01,LA,4.1
2008-01-01,MA,4.5
2008-01-01,MD,3.3
2008-01-01,ME,4.7
2008-01-01,MI,7.2
2008-01-01,MN,4.7
2008-01-01,MS,6.0
2008-02-01,AK,6.2
2008-02-01,AL,4.7
2008-02-01,AR,5.0
2008-02-01,AZ,4.4
2008-02-01,CA,6.0
2008-02-01,CO,4.2
2008-02-01,CT,4.9
2008-02-01,DE,3.8
2008-02-01,GA,5.3
2008-02-01,HI,3.2
2008-02-01,IA,3.6
2008-02-01,ID,3.0
2008-02-01,IL,5.6
2008-02-01,IN,4.8
2008-02-01,KS,4.2
2008-02-01,KY,5.4
2008-02-01,LA,4.1
2008-02-01,MA,4.5
2008-02-01,MD,3.3
2008-02-01,ME,4.7
2008-02-01,MI,7.2
2008-02-01,MN,4.7
2008-02-01,MS,6.1
2008-03-01,AK,6.3
2008-03-01,AL,4.9
2008-03-01,AR,4.9
2008-03-01,AZ,4.5
2008-03-01,CA,6.2
2008-03-01,CO,4.2
2008-03-01,CT,5.0
2008-03-01,DE,3.9
2008-03-01,GA,5.4
2008-03-01,HI,3.3
2008-03-01,IA,3.7
2008-03-01,ID,3.1
2008-03-01,IL,5.8
2008-03-01,IN,4.9
2008-03-01,KS,4.1
2008-03-01,KY,5.5
2008-03-01,LA,4.1
2008-03-01,MA,4.6
2008-03-01,MD,3.5
2008-03-01,ME,4.7
2008-03-01,MI,7.3
2008-03-01,MN,4.8
2008-03-01,MS,6.2
2008-04-01,AK,6.3
2008-04-01,AL,5.2
2008-04-01,AR,4.9
2008-04-01,AZ,4.8
2008-04-01,CA,6.4
2008-04-01,CO,4.3
2008-04-01,CT,5.1
2008-04-01,DE,4.0
2008-04-01,GA,5.6
2008-04-01,HI,3.4
2008-04-01,IA,3.8
2008-04-01,ID,4.0
2008-04-01,IL,5.9
2008-04-01,IN,5.1
2008-04-01,KS,4.2
2008-04-01,KY,5.7
2008-04-01,LA,4.2
2008-04-01,MA,4.7
2008-04-01,MD,3.6
2008-04-01,ME,4.8
2008-04-01,MI,7.4
2008-04-01,MN,5.0
2008-04-01,MS,6.3
2008-05-01,AK,6.4
2008-05-01,AL,5.4
2008-05-01,AR,5.0
2008-05-01,AZ,5.1
2008-05-01,CA,6.7
2008-05-01,CO,4.5
2008-05-01,CT,5.3
2008-05-01,DE,4.3
2008-05-01,GA,5.8
2008-05-01,HI,3.6
2008-05-01,IA,3.9
2008-05-01,ID,4.6
2008-05-01,IL,6.2
2008-05-01,IN,5.3
2008-05-01,KS,4.2
2008-05-01,KY,5.9
2008-05-01,LA,4.2
2008-05-01,MA,4.9
2008-05-01,MD,3.9
2008-05-01,ME,4.9
2008-05-01,MI,7.7
2008-05-01,MN,5.1
2008-05-01,MS,6.5
2008-06-01,AK,6.5
2008-06-01,AL,5.7
2008-06-01,AR,5.1
2008-06-01,AZ,5.5
2008-06-01,CA,7.0
2008-06-01,CO,4.6
2008-06-01,CT,5.5
2008-06-01,DE,4.6
2008-06-01,GA,6.1
2008-06-01,HI,3.9
2008-06-01,IA,4.0
2008-06-01,ID,5.0
2008-06-01,IL,6.4
2008-06-01,IN,5.6
2008-06-01,KS,4.3
2008-06-01,KY,6.2
2008-06-01,LA,4.4
2008-06-01,MA,5.1
2008-06-01,MD,4.1
2008-06-01,ME,5.1
2008-06-01,MI,7.9
2008-06-01,MN,5.3
2008-06-01,MS,6.7
2008-07-01,AK,6.6
2008-07-01,AL,6.0
2008-07-01,AR,5.3
2008-07-01,AZ,5.9
2008-07-01,CA,7.3
2008-07-01,CO,4.8
2008-07-01,CT,5.7
2008-07-01,DE,4.9
2008-07-01,GA,6.3
2008-07-01,HI,4.1
2008-07-01,IA,4.1
2008-07-01,ID,5.4
2008-07-01,IL,6.6
2008-07-01,IN,5.8
2008-07-01,KS,4.5
2008-07-01,KY,6.5
2008-07-01,LA,4.6
2008-07-01,MA,5.3
2008-07-01,MD,4.3
2008-07-01,ME,5.3
2008-07-01,MI,8.2
2008-07-01,MN,5.5
2008-07-01,MS,6.8
2008-08-01,AK,6.6
2008-08-01,AL,6.3
2008-08-01,AR,5.4
2008-08-01,AZ,6.2
2008-08-01,CA,7.6
2008-08-01,CO,5.0
2008-08-01,CT,5.8
2008-08-01,DE,5.1
2008-08-01,GA,6.5
2008-08-01,HI,4.3
2008-08-01,IA,4.2
2008-08-01,ID,5.7
2008-08-01,IL,6.8
2008-08-01,IN,6.1
2008-08-01,KS,4.6
2008-08-01,KY,6.7
2008-08-01,LA,4.8
2008-08-01,MA,5.5
2008-08-01,MD,4.6
2008-08-01,ME,5.5
2008-08-01,MI,8.4
2008-08-01,MN,5.6
2008-08-01,MS,6.9
2008-09-01,AK,6.6
2008-09-01,AL,6.5
2008-09-01,AR,5.6
2008-09-01,AZ,6.6
2008-09-01,CA,7.9
2008-09-01,CO,5.2
2008-09-01,CT,6.0
2008-09-01,DE,5.5
2008-09-01,GA,7.1
2008-09-01,HI,4.6
2008-09-01,IA,4.3
2008-09-01,ID,5.9
2008-09-01,IL,6.9
2008-09-01,IN,6.4
2008-09-01,KS,4.8
2008-09-01,KY,7.1
2008-09-01,LA,5.0
2008-09-01,MA,5.7
2008-09-01,MD,4.8
2008-09-01,ME,5.7
2008-09-01,MI,8.7
2008-09-01,MN,5.8
2008-09-01,MS,7.0
2008-10-01,AK,6.7
2008-10-01,AL,6.9
2008-10-01,AR,5.9
2008-10-01,AZ,6.9
2008-10-01,CA,8.3
2008-10-01,CO,5.4
2008-10-01,CT,6.2
2008-10-01,DE,5.8
2008-10-01,GA,7.5
2008-10-01,HI,4.9
2008-10-01,IA,4.5
2008-10-01,ID,6.3
2008-10-01,IL,7.1
2008-10-01,IN,6.9
2008-10-01,KS,5.0
2008-10-01,KY,7.5
2008-10-01,LA,5.3
2008-10-01,MA,6.0
2008-10-01,MD,5.1
2008-10-01,ME,6.1
2008-10-01,MI,9.1
2008-10-01,MN,6.0
2008-10-01,MS,7.1
2008-11-01,AK,6.8
2008-11-01,AL,7.2
2008-11-01,AR,6.2
2008-11-01,AZ,7.3
2008-11-01,CA,8.8
2008-11-01,CO,5.7
2008-11-01,CT,6.5
2008-11-01,DE,6.2
2008-11-01,GA,7.9
2008-11-01,HI,5.2
2008-11-01,IA,4.9
2008-11-01,ID,6.8
2008-11-01,IL,7.4
2008-11-01,IN,7.4
2008-11-01,KS,5.3
2008-11-01,KY,8.0
2008-11-01,LA,5.5
2008-11-01,MA,6.3
2008-11-01,MD,5.5
2008-11-01,ME,6.5
2008-11-01,MI,9.6
2008-11-01,MN,6.3
2008-11-01,MS,7.4
2008-12-01,AK,6.9
2008-12-01,AL,7.6
2008-12-01,AR,6.6
2008-12-01,AZ,7.8
2008-12-01,CA,9.3
2008-12-01,CO,6.1
2008-12-01,CT,6.8
2008-12-01,DE,6.6
2008-12-01,GA,8.3
2008-12-01,HI,5.5
2008-12-01,IA,5.3
2008-12-01,ID,7.3
2008-12-01,IL,7.8
2008-12-01,IN,8.1
2008-12-01,KS,5.6
2008-12-01,KY,8.6
2008-12-01,LA,5.7
2008-12-01,MA,6.7
2008-12-01,MD,5.8
2008-12-01,ME,6.9
2008-12-01,MI,10.1
2008-12-01,MN,6.6
2008-12-01,MS,7.6
2009-01-01,AK,7.1
2009-01-01,AL,8.0
2009-01-01,AR,7.0
2009-01-01,AZ,8.2
2009-01-01,CA,9.9
2009-01-01,CO,6.6
2009-01-01,CT,7.1
2009-01-01,DE,7.1
2009-01-01,GA,8.7
2009-01-01,HI,5.8
2009-01-01,IA,5.7
2009-01-01,ID,7.7
2009-01-01,IL,8.2
2009-01-01,IN,8.8
2009-01-01,KS,5.9
2009-01-01,KY,9.2
2009-01-01,LA,6.0
2009-01-01,MA,7.1
2009-01-01,MD,6.1
2009-01-01,ME,7.4
2009-01-01,MI,11.0
2009-01-01,MN,7.0
2009-01-01,MS,8.0
2009-02-01,AK,7.4
2009-02-01,AL,8.4
2009-02-01,AR,7.3
2009-02-01,AZ,8.6
2009-02-01,CA,10.4
2009-02-01,CO,7.1
2009-02-01,CT,7.4
2009-02-01,DE,7.5
2009-02-01,GA,9.1
2009-02-01,HI,6.1
2009-02-01,IA,6.1
2009-02-01,ID,8.1
2009-02-01,IL,8.7
2009-02-01,IN,9.5
2009-02-01,KS,6.3
2009-02-01,KY,9.8
2009-02-01,LA,6.2
2009-02-01,MA,7.4
2009-02-01,MD,6.5
2009-02-01,ME,7.9
2009-02-01,MI,11.9
2009-02-01,MN,7.4
2009-02-01,MS,8.3
2009-03-01,AK,7.6
2009-03-01,AL,8.8
2009-03-01,AR,7.6
2009-03-01,AZ,9.0
2009-03-01,CA,10.8
2009-03-01,CO,7.6
2009-03-01,CT,7.7
2009-03-01,DE,7.8
2009-03-01,GA,9.5
2009-03-01,HI,6.3
2009-03-01,IA,6.4
2009-03-01,ID,8.4
2009-03-01,IL,9.2
2009-03-01,IN,10.0
2009-03-01,KS,6.7
2009-03-01,KY,10.3
2009-03-01,LA,6.5
2009-03-01,MA,7.7
2009-03-01,MD,6.7
2009-03-01,ME,8.2
2009-03-01,MI,12.7
2009-03-01,MN,7.7
2009-03-01,MS,8.6
2009-04-01,AK,7.7
2009-04-01,AL,9.1
2009-04-01,AR,7.8
2009-04-01,AZ,9.4
2009-04-01,CA,11.1
2009-04-01,CO,7.9
2009-04-01,CT,7.9
2009-04-01,DE,8.1
2009-04-01,GA,9.7
2009-04-01,HI,6.4
2009-04-01,IA,6.6
2009-04-01,ID,8.5
2009-04-01,IL,9.5
2009-04-01,IN,10.3
2009-04-01,KS,6.9
2009-04-01,KY,10.7
2009-04-01,LA,6.7
2009-04-01,MA,8.0
2009-04-01,MD,6.9
2009-04-01,ME,8.4
2009-04-01,MI,13.3
2009-04-01,MN,7.8
2009-04-01,MS,8.9
2009-05-01,AK,7.8
2009-05-01,AL,9.4
2009-05-01,AR,7.9
2009-05-01,AZ,9.6
2009-05-01,CA,11.4
2009-05-01,CO,8.1
2009-05-01,CT,8.1
2009-05-01,DE,8.2
2009-05-01,GA,9.9
2009-05-01,HI,6.5
2009-05-01,IA,6.7
2009-05-01,ID,9.2
2009-05-01,IL,9.8
2009-05-01,IN,10.5
2009-05-01,KS,7.2
2009-05-01,KY,10.9
2009-05-01,LA,6.8
2009-05-01,MA,8.1
2009-05-01,MD,7.0
2009-05-01,ME,8.4
2009-05-01,MI,13.8
2009-05-01,MN,7.9
2009-05-01,MS,9.0
2009-06-01,AK,7.9
2009-06-01,AL,9.7
2009-06-01,AR,7.9
2009-06-01,AZ,9.8
2009-06-01,CA,11.6
2009-06-01,CO,8.2
2009-06-01,CT,8.2
2009-06-01,DE,8.3
2009-06-01,GA,10.0
2009-06-01,HI,6.6
2009-06-01,IA,6.7
2009-06-01,ID,9.4
2009-06-01,IL,10.0
2009-06-01,IN,10.5
2009-06-01,KS,7.3
2009-06-01,KY,11.0
2009-06-01,LA,6.8
2009-06-01,MA,8.3
2009-06-01,MD,7.1
2009-06-01,ME,8.5
2009-06-01,MI,14.3
2009-06-01,MN,7.9
2009-06-01,MS,9.1
2009-07-01,AK,8.0
2009-07-01,AL,10.0
2009-07-01,AR,7.9
2009-07-01,AZ,10.0
2009-07-01,CA,11.7
2009-07-01,CO,8.2
2009-07-01,CT,8.4
2009-07-01,DE,8.3
2009-07-01,GA,10.1
2009-07-01,HI,6.6
2009-07-01,IA,6.7
2009-07-01,ID,9.5
2009-07-01,IL,10.2
2009-07-01,IN,10.4
2009-07-01,KS,7.4
2009-07-01,KY,11.0
2009-07-01,LA,6.9
2009-07-01,MA,8.4
2009-07-01,MD,7.2
2009-07-01,ME,8.4
2009-07-01,MI,14.3
2009-07-01,MN,7.9
2009-07-01,MS,9.3
2009-08-01,AK,8.0
2009-08-01,AL,10.3
2009-08-01,AR,7.8
2009-08-01,AZ,10.2
2009-08-01,CA,11.9
2009-08-01,CO,8.2
2009-08-01,CT,8.5
2009-08-01,DE,8.4
2009-08-01,GA,10.2
2009-08-01,HI,6.7
2009-08-01,IA,6.6
2009-08-01,ID,9.5
2009-08-01,IL,10.4
2009-08-01,IN,10.4
2009-08-01,KS,7.4
2009-08-01,KY,11.0
2009-08-01,LA,6.9
2009-08-01,MA,8.5
2009-08-01,MD,7.3
2009-08-01,ME,8.4
2009-08-01,MI,14.2
2009-08-01,MN,7.8
2009-08-01,MS,9.5
2009-09-01,AK,8.1
2009-09-01,AL,10.5
2009-09-01,AR,7.8
2009-09-01,AZ,10.3
2009-09-01,CA,12.0
2009-09-01,CO,8.2
2009-09-01,CT,8.7
2009-09-01,DE,8.4
2009-09-01,GA,10.3
2009-09-01,HI,6.7
2009-09-01,IA,6.6
2009-09-01,ID,9.5
2009-09-01,IL,10.6
2009-09-01,IN,10.3
2009-09-01,KS,7.4
2009-09-01,KY,10.9
2009-09-01,LA,6.9
2009-09-01,MA,8.5
2009-09-01,MD,7.5
2009-09-01,ME,8.4
2009-09-01,MI,14.2
2009-09-01,MN,7.8
2009-09-01,MS,9.7
2009-10-01,AK,8.1
2009-10-01,AL,10.7
2009-10-01,AR,7.8
2009-10-01,AZ,10.4
2009-10-01,CA,12.1
2009-10-01,CO,8.3
2009-10-01,CT,8.9
2009-10-01,DE,8.5
2009-10-01,GA,10.4
2009-10-01,HI,6.7
2009-10-01,IA,6.5
2009-10-01,ID,9.5
2009-10-01,IL,10.8
2009-10-01,IN,10.3
2009-10-01,KS,7.4
2009-10-01,KY,10.9
2009-10-01,LA,6.9
2009-10-01,MA,8.6
2009-10-01,MD,7.6
2009-10-01,ME,8.5
2009-10-01,MI,14.1
2009-10-01,MN,7.8
2009-10-01,MS,9.9
2009-11-01,AK,8.1
2009-11-01,AL,10.9
2009-11-01,AR,7.8
2009-11-01,AZ,10.5
2009-11-01,CA,12.2
2009-11-01,CO,8.4
2009-11-01,CT,9.0
2009-11-01,DE,8.6
2009-11-01,GA,10.5
2009-11-01,HI,6.8
2009-11-01,IA,6.5
2009-11-01,ID,9.5
2009-11-01,IL,11.0
2009-11-01,IN,10.4
2009-11-01,KS,7.3
2009-11-01,KY,10.9
2009-11-01,LA,6.9
2009-11-01,MA,8.6
2009-11-01,MD,7.8
2009-11-01,ME,8.5
2009-11-01,MI,14.0
2009-11-01,MN,7.7
2009-11-01,MS,10.2
2009-12-01,AK,8.2
2009-12-01,AL,11.0
2009-12-01,AR,7.9
2009-12-01,AZ,10.6
2009-12-01,CA,12.3
2009-12-01,CO,8.6
2009-12-01,CT,9.2
2009-12-01,DE,8.7
2009-12-01,GA,10.5
2009-12-01,HI,6.8
2009-12-01,IA,6.5
2009-12-01,ID,9.5
2009-12-01,IL,11.2
2009-12-01,IN,10.5
2009-12-01,KS,7.3
2009-12-01,KY,10.9
2009-12-01,LA,7.0
2009-12-01,MA,8.6
2009-12-01,MD,7.9
2009-12-01,ME,8.6
2009-12-01,MI,14.0
2009-12-01,MN,7.7
2009-12-01,MS,10.4
2010-01-01,AK,8.3
2010-01-01,AL,11.0
2010-01-01,AR,7.9
2010-01-01,AZ,10.6
2010-01-01,CA,12.4
2010-01-01,CO,8.8
2010-01-01,CT,9.4
2010-01-01,DE,8.8
2010-01-01,GA,10.6
2010-01-01,HI,6.8
2010-01-01,IA,6.5
2010-01-01,ID,9.5
2010-01-01,IL,11.3
2010-01-01,IN,10.5
2010-01-01,KS,7.3
2010-01-01,KY,10.9
2010-01-01,LA,7.0
2010-01-01,MA,8.6
2010-01-01,MD,8.0
2010-01-01,ME,8.7
2010-01-01,MI,13.9
2010-01-01,MN,7.7
2010-01-01,MS,10.5
2010-02-01,AK,8.3
2010-02-01,AL,11.0
2010-02-01,AR,7.9
2010-02-01,AZ,10.7
2010-02-01,CA,12.4
2010-02-01,CO,9.0
2010-02-01,CT,9.5
2010-02-01,DE,8.7
2010-02-01,GA,10.5
2010-02-01,HI,6.8
2010-02-01,IA,6.4
2010-02-01,ID,9.5
2010-02-01,IL,11.2
2010-02-01,IN,10.5
2010-02-01,KS,7.2
2010-02-01,KY,10.8
2010-02-01,LA,7.1
2010-02-01,MA,8.5
2010-02-01,MD,8.0
2010-02-01,ME,8.6
2010-02-01,MI,13.8
2010-02-01,MN,7.6
2010-02-01,MS,10.5
2010-03-01,AK,8.2
2010-03-01,AL,10.9
2010-03-01,AR,7.9
2010-03-01,AZ,10.6
2010-03-01,CA,12.4
2010-03-01,CO,9.1
2010-03-01,CT,9.5
2010-03-01,DE,8.6
2010-03-01,GA,10.5
2010-03-01,HI,6.8
2010-03-01,IA,6.3
2010-03-01,ID,9.4
2010-03-01,IL,11.1
2010-03-01,IN,10.4
2010-03-01,KS,7.1
2010-03-01,KY,10.7
2010-03-01,LA,7.2
2010-03-01,MA,8.4
2010-03-01,MD,7.9
2010-03-01,ME,8.6
2010-03-01,MI,13.7
2010-03-01,MN,7.6
2010-03-01,MS,10.5
2010-04-01,AK,8.1
2010-04-01,AL,10.5
2010-04-01,AR,7.8
2010-04-01,AZ,10.6
2010-04-01,CA,12.4
2010-04-01,CO,9.1
2010-04-01,CT,9.5
2010-04-01,DE,8.5
2010-04-01,GA,10.4
2010-04-01,HI,6.7
2010-04-01,IA,6.2
2010-04-01,ID,9.3
2010-04-01,IL,10.9
2010-04-01,IN,10.3
2010-04-01,KS,7.0
2010-04-01,KY,10.5
2010-04-01,LA,7.2
2010-04-01,MA,8.3
2010-04-01,MD,7.9
2010-04-01,ME,8.5
2010-04-01,MI,13.4
2010-04-01,MN,7.4
2010-04-01,MS,10.4
2010-05-01,AK,8.0
2010-05-01,AL,10.3
2010-05-01,AR,7.7
2010-05-01,AZ,10.5
2010-05-01,CA,12.3
2010-05-01,CO,9.0
2010-05-01,CT,9.5
2010-05-01,DE,8.4
2010-05-01,GA,10.3
2010-05-01,HI,6.7
2010-05-01,IA,6.1
2010-05-01,ID,9.1
2010-05-01,IL,10.6
2010-05-01,IN,10.2
2010-05-01,KS,6.9
2010-05-01,KY,10.3
2010-05-01,LA,7.3
2010-05-01,MA,8.2
2010-05-01,MD,7.8
2010-05-01,ME,8.4
2010-05-01,MI,13.2
2010-05-01,MN,7.3
2010-05-01,MS,10.3
2010-06-01,AK,7.9
2010-06-01,AL,10.2
2010-06-01,AR,7.7
2010-06-01,AZ,10.4
2010-06-01,CA,12.3
2010-06-01,CO,9.0
2010-06-01,CT,9.5
2010-06-01,DE,8.3
2010-06-01,GA,10.2
2010-06-01,HI,6.6
2010-06-01,IA,6.0
2010-06-01,ID,9.0
2010-06-01,IL,10.4
2010-06-01,IN,10.0
2010-06-01,KS,6.8
2010-06-01,KY,10.2
2010-06-01,LA,7.4
2010-06-01,MA,8.1
2010-06-01,MD,7.7
2010-06-01,ME,8.3
2010-06-01,MI,12.9
2010-06-01,MN,7.3
2010-06-01,MS,10.0
2010-07-01,AK,7.8
2010-07-01,AL,10.1
2010-07-01,AR,7.7
2010-07-01,AZ,10.3
2010-07-01,CA,12.2
2010-07-01,CO,9.1
2010-07-01,CT,9.4
2010-07-01,DE,8.2
2010-07-01,GA,10.2
2010-07-01,HI,6.6
2010-07-01,IA,5.9
2010-07-01,ID,9.0
2010-07-01,IL,10.2
2010-07-01,IN,9.9
2010-07-01,KS,6.8
2010-07-01,KY,10.1
2010-07-01,LA,7.5
2010-07-01,MA,8.0
2010-07-01,MD,7.7
2010-07-01,ME,8.2
2010-07-01,MI,12.9
2010-07-01,MN,7.2
2010-07-01,MS,9.9
2010-08-01,AK,7.8
2010-08-01,AL,10.1
2010-08-01,AR,7.7
2010-08-01,AZ,10.2
2010-08-01,CA,12.3
2010-08-01,CO,9.2
2010-08-01,CT,9.5
2010-08-01,DE,8.1
2010-08-01,GA,10.3
2010-08-01,HI,6.6
2010-08-01,IA,5.9
2010-08-01,ID,9.0
2010-08-01,IL,10.0
2010-08-01,IN,9.8
2010-08-01,KS,6.8
2010-08-01,KY,10.0
2010-08-01,LA,7.6
2010-08-01,MA,7.9
2010-08-01,MD,7.7
2010-08-01,ME,8.2
2010-08-01,MI,12.5
2010-08-01,MN,7.3
2010-08-01,MS,9.8
2010-09-01,AK,7.8
2010-09-01,AL,10.1
2010-09-01,AR,7.8
2010-09-01,AZ,10.2
2010-09-01,CA,12.3
2010-09-01,CO,9.3
2010-09-01,CT,9.5
2010-09-01,DE,8.1
2010-09-01,GA,10.4
2010-09-01,HI,6.7
2010-09-01,IA,6.0
2010-09-01,ID,9.0
2010-09-01,IL,9.9
2010-09-01,IN,9.7
2010-09-01,KS,6.8
2010-09-01,KY,10.0
2010-09-01,LA,7.7
2010-09-01,MA,7.9
2010-09-01,MD,7.7
2010-09-01,ME,8.2
2010-09-01,MI,12.2
2010-09-01,MN,7.3
2010-09-01,MS,9.9
2010-10-01,AK,7.9
2010-10-01,AL,10.1
2010-10-01,AR,7.9
2010-10-01,AZ,10.1
2010-10-01,CA,12.3
2010-10-01,CO,9.4
2010-10-01,CT,9.5
2010-10-01,DE,8.0
2010-10-01,GA,10.4
2010-10-01,HI,6.7
2010-10-01,IA,6.0
2010-10-01,ID,8.9
2010-10-01,IL,9.8
2010-10-01,IN,9.6
2010-10-01,KS,6.9
2010-10-01,KY,10.0
2010-10-01,LA,7.7
2010-10-01,MA,7.8
2010-10-01,MD,7.7
2010-10-01,ME,8.2
2010-10-01,MI,11.8
2010-10-01,MN,7.3
2010-10-01,MS,9.9
2010-11-01,AK,7.9
2010-11-01,AL,10.1
2010-11-01,AR,8.0
2010-11-01,AZ,10.1
2010-11-01,CA,12.3
2010-11-01,CO,9.4
2010-11-01,CT,9.6
2010-11-01,DE,8.0
2010-11-01,GA,10.4
2010-11-01,HI,6.7
2010-11-01,IA,5.9
2010-11-01,ID,8.9
2010-11-01,IL,9.7
2010-11-01,IN,9.5
2010-11-01,KS,6.9
2010-11-01,KY,10.0
2010-11-01,LA,7.8
2010-11-01,MA,7.8
2010-11-01,MD,7.6
2010-11-01,ME,8.2
2010-11-01,MI,11.5
2010-11-01,MN,7.3
2010-11-01,MS,9.9
2010-12-01,AK,7.9
2010-12-01,AL,10.1
2010-12-01,AR,8.0
2010-12-01,AZ,10.0
2010-12-01,CA,12.2
2010-12-01,CO,9.3
2010-12-01,CT,9.5
2010-12-01,DE,7.9
2010-12-01,GA,10.4
2010-12-01,HI,6.7
2010-12-01,IA,5.9
2010-12-01,ID,8.9
2010-12-01,IL,9.6
2010-12-01,IN,9.3
2010-12-01,KS,6.8
2010-12-01,KY,9.9
2010-12-01,LA,7.7
2010-12-01,MA,7.7
2010-12-01,MD,7.5
2010-12-01,ME,8.1
2010-12-01,MI,11.1
2010-12-01,MN,7.1
2010-12-01,MS,9.9
2011-01-01,AK,7.8
2011-01-01,AL,10.1
2011-01-01,AR,8.0
2011-01-01,AZ,9.9
2011-01-01,CA,12.1
2011-01-01,CO,9.1
2011-01-01,CT,9.5
2011-01-01,DE,7.7
2011-01-01,GA,10.3
2011-01-01,HI,6.6
2011-01-01,IA,5.8
2011-01-01,ID,8.8
2011-01-01,IL,9.5
2011-01-01,IN,9.0
2011-01-01,KS,6.7
2011-01-01,KY,9.8
2011-01-01,LA,7.7
2011-01-01,MA,7.6
2011-01-01,MD,7.4
2011-01-01,ME,8.1
2011-01-01,MI,10.8
2011-01-01,MN,7.0
2011-01-01,MS,9.9
2011-02-01,AK,7.8
2011-02-01,AL,10.0
2011-02-01,AR,8.0
2011-02-01,AZ,9.8
2011-02-01,CA,12.0
2011-02-01,CO,8.9
2011-02-01,CT,9.4
2011-02-01,DE,7.6
2011-02-01,GA,10.2
2011-02-01,HI,6.6
2011-02-01,IA,5.7
2011-02-01,ID,8.7
2011-02-01,IL,9.5
2011-02-01,IN,8.9
2011-02-01,KS,6.6
2011-02-01,KY,9.7
2011-02-01,LA,7.6
2011-02-01,MA,7.5
2011-02-01,MD,7.4
2011-02-01,ME,8.0
2011-02-01,MI,10.6
2011-02-01,MN,6.9
2011-02-01,MS,9.9
2011-03-01,AK,7.7
2011-03-01,AL,9.9
2011-03-01,AR,8.0
2011-03-01,AZ,9.7
2011-03-01,CA,11.9
2011-03-01,CO,8.8
2011-03-01,CT,9.3
2011-03-01,DE,7.5
2011-03-01,GA,10.2
2011-03-01,HI,6.6
2011-03-01,IA,5.7
2011-03-01,ID,8.6
2011-03-01,IL,9.5
2011-03-01,IN,8.8
2011-03-01,KS,6.5
2011-03-01,KY,9.6
2011-03-01,LA,7.5
2011-03-01,MA,7.5
2011-03-01,MD,7.3
2011-03-01,ME,7.9
2011-03-01,MI,10.2
2011-03-01,MN,6.8
2011-03-01,MS,9.9
2011-04-01,AK,7.6
2011-04-01,AL,9.9
2011-04-01,AR,7.9
2011-04-01,AZ,9.7
2011-04-01,CA,11.9
2011-04-01,CO,8.7
2011-04-01,CT,9.2
2011-04-01,DE,7.5
2011-04-01,GA,10.1
2011-04-01,HI,6.6
2011-04-01,IA,5.6
2011-04-01,ID,8.6
2011-04-01,IL,9.6
2011-04-01,IN,8.7
2011-04-01,KS,6.4
2011-04-01,KY,9.5
2011-04-01,LA,7.4
2011-04-01,MA,7.4
2011-04-01,MD,7.3
2011-04-01,ME,7.9
2011-04-01,MI,10.2
2011-04-01,MN,6.8
2011-04-01,MS,9.9
2011-05-01,AK,7.6
2011-05-01,AL,9.8
2011-05-01,AR,8.0
2011-05-01,AZ,9.6
2011-05-01,CA,11.9
2011-05-01,CO,8.6
2011-05-01,CT,9.2
2011-05-01,DE,7.4
2011-05-01,GA,10.1
2011-05-01,HI,6.7
2011-05-01,IA,5.6
2011-05-01,ID,8.5
2011-05-01,IL,9.8
2011-05-01,IN,8.8
2011-05-01,KS,6.4
2011-05-01,KY,9.5
2011-05-01,LA,7.3
2011-05-01,MA,7.3
2011-05-01,MD,7.3
2011-05-01,ME,7.9
2011-05-01,MI,10.3
2011-05-01,MN,6.8
2011-05-01,MS,9.9
2011-06-01,AK,7.6
2011-06-01,AL,9.8
2011-06-01,AR,8.0
2011-06-01,AZ,9.6
2011-06-01,CA,11.9
2011-06-01,CO,8.6
2011-06-01,CT,9.1
2011-06-01,DE,7.5
2011-06-01,GA,10.1
2011-06-01,HI,6.8
2011-06-01,IA,5.6
2011-06-01,ID,8.5
2011-06-01,IL,9.9
2011-06-01,IN,8.9
2011-06-01,KS,6.4
2011-06-01,KY,9.5
2011-06-01,LA,7.3
2011-06-01,MA,7.3
2011-06-01,MD,7.4
2011-06-01,ME,7.8
2011-06-01,MI,10.3
2011-06-01,MN,6.7
2011-06-01,MS,10.0
2011-07-01,AK,7.6
2011-07-01,AL,9.7
2011-07-01,AR,8.0
2011-07-01,AZ,9.6
2011-07-01,CA,11.8
2011-07-01,CO,8.7
2011-07-01,CT,9.0
2011-07-01,DE,7.5
2011-07-01,GA,10.1
2011-07-01,HI,6.8
2011-07-01,IA,5.6
2011-07-01,ID,8.5
2011-07-01,IL,10.1
2011-07-01,IN,9.1
2011-07-01,KS,6.3
2011-07-01,KY,9.5
2011-07-01,LA,7.3
2011-07-01,MA,7.2
2011-07-01,MD,7.4
2011-07-01,ME,7.8
2011-07-01,MI,10.3
2011-07-01,MN,6.7
2011-07-01,MS,10.0
2011-08-01,AK,7.6
2011-08-01,AL,9.5
2011-08-01,AR,7.9
2011-08-01,AZ,9.5
2011-08-01,CA,11.8
2011-08-01,CO,8.7
2011-08-01,CT,8.9
2011-08-01,DE,7.5
2011-08-01,GA,10.1
2011-08-01,HI,6.9
2011-08-01,IA,5.6
2011-08-01,ID,8.5
2011-08-01,IL,10.1
2011-08-01,IN,9.1
2011-08-01,KS,6.3
2011-08-01,KY,9.4
2011-08-01,LA,7.3
2011-08-01,MA,7.2
